x,psiSquared,phiSquared
-0.5063538611925709,0.1834819677124245,0.6071598212514536
-0.5024437927663734,0.1916025882421383,0.6262912405637791
-0.498533724340176,0.1999591060333835,0.6455927568785491
-0.4946236559139785,0.2085521080063937,0.6650468174976559
-0.490713587487781,0.2173818769783446,0.6846353320543709
-0.4868035190615836,0.2264483854983024,0.7043397049934508
-0.4828934506353861,0.2357512904916999,0.724140868972307
-0.4789833822091887,0.2452899287439956,0.7440193190110136
-0.4750733137829912,0.2550633132494782,0.7639551472191795
-0.4711632453567938,0.2650701304470239,0.7839280779293349
-0.4672531769305963,0.2753087383605413,0.8039175030694355
-0.4633431085043989,0.2857771656574448,0.8239025176113159
-0.4594330400782014,0.2964731116341575,0.8438619549373498
-0.4555229716520039,0.3073939471331028,0.8637744219741454
-0.4516129032258065,0.3185367163912008,0.8836183339497001
-0.447702834799609,0.3298981398153082,0.9033719486390119
-0.4437927663734116,0.3414746176755739,0.9230133999725512
-0.4398826979472141,0.3532622347032996,0.9425207308921831
-0.4359726295210167,0.3652567655755095,0.9618719253499621
-0.4320625610948192,0.3774536812642404,0.9810449393566085
-0.4281524926686218,0.389848156224554,1.000017730998306
-0.4242424242424243,0.4024350763913215,1.018768289352662
-0.4203323558162269,0.4152090479512359,1.037274662247088
-0.4164222873900294,0.4281644068530082,1.055514982815468
-0.4125122189638319,0.4412952290156116,1.073467494821611
-0.4086021505376345,0.454595341191406,1.091110576730619
-0.404692082111437,0.4680583324384054,1.10842276452184
-0.4007820136852396,0.4816775661536867,1.125382773249373
-0.3968719452590421,0.4954461926178074,1.141969517368222
-0.3929618768328447,0.5093571619984892,1.158162129855934
-0.3890518084066472,0.5234032377604766,1.173939980170991
-0.3851417399804498,0.5375770104273401,1.189282691100184
-0.3812316715542523,0.5518709116404266,1.20417015455772
